id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10107818636316300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a93e4edc,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
10108147241325700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ef05807a,d75358ec,1,0,23722,320,50,2716,3,47,-1,23
10108530538051900000,14103100,1005,0,47753f16,9ece7167,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8666f4d7,4143ff94,1,0,22604,320,50,2609,3,167,100199,23
10108729058733700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,47ae7183,cb48deed,1,2,23738,320,50,2676,0,299,100176,221
10108759763275600000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a3713984,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
1010904391851290000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c319c163,4ea23a13,1,0,17264,320,50,1872,3,39,-1,23
10109071473342500000,14103100,1005,0,1b581e08,fba7221d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eaa6aa7e,a5bce124,1,0,8330,320,50,761,3,175,100075,23
1010919005260870000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,4f2df820,77588ab5,96a7c171,1,0,23866,320,50,2736,0,33,-1,246
10109433898555100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,ad8772ed,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
10110061167532400000,14103100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0aeaec44,779d90c2,1,0,19772,320,50,2227,0,935,-1,48
10110269459768800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,73d3729e,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
10110340996102200000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,eee570af,99e427c9,1,0,20508,320,50,2351,3,163,100020,61
1011058479967740000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,6ad2984d,ecb851b2,1,3,23222,320,50,2676,0,299,100176,221
1011118928556220000,14103100,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,1ab38522,57f8d01a,d34f4c90,1,0,23646,300,50,2709,3,39,100013,23
10111407497235100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,8eb198d8,850b1c68,1f0bc64f,1,0,24000,320,50,2748,0,35,-1,79
10111606186322800000,14103100,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d42a0acc,8441e1f3,1,0,17893,320,50,2039,2,39,-1,32
10111898002168800000,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,403bff6f,5901521d,1,0,19016,300,250,2162,2,39,-1,33
10111952932182300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b05abfdb,1ccc7835,1,0,23160,320,50,2667,0,47,-1,221
10112824174809300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,4fe0a821,d787e91b,1,0,23866,320,50,2736,0,33,100170,246
10113527104172800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,aaffed8f,1,0,22676,320,50,2616,0,35,-1,51
10113591797113500000,14103100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ad8f2742,a5a2318d,1,0,20345,300,250,2331,2,39,-1,23
10113710022522400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1b6a559e,a5bce124,1,0,22257,320,50,2545,0,431,-1,221
10113752795674100000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ae83c9c4,36d749e5,1,0,22676,320,50,2616,0,35,-1,51
10113892818319200000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,116e4cf3,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
10113995981867800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d809fb68,5db079b5,1,2,22254,320,50,2545,0,431,100084,221
10114436768697900000,14103100,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,b31671c7,be74e6fe,1,0,23018,320,50,2658,3,35,100148,23
10114542690880800000,14103100,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,c86256e0,e47f989b,1,0,20969,320,50,2372,0,813,-1,46
10114979025749100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e09ecabc,fce66524,1,0,22813,320,50,2647,2,39,100148,23
1011506589511710000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,9c813ea7,6d44e29a,1,0,22815,320,50,2647,2,39,100148,23
10115150134913400000,14103100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,755c3bf7,25add290,1,0,17212,320,50,1887,3,39,100202,23
10115314344904700000,14103100,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e701b8aa,2d31fd3f,1,0,17239,320,50,1973,3,39,-1,23
1011547801877590000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,444b1430,c144e605,1,0,22257,320,50,2545,0,431,-1,221
10115481485957000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,587af23f,b219f3c0,00b1f3a7,1,0,22799,320,50,2645,3,35,100103,23
10115528613799700000,14103100,1005,0,47753f16,9ece7167,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f5b39aa,a1a7a957,1,0,16859,320,50,1887,3,39,-1,23
10115689666490000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,db500076,fba336ea,1,0,23866,320,50,2736,0,33,100170,246
10115808455873200000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dfc37dcc,1f0bc64f,1,0,23861,320,50,2735,2,35,-1,251
10115824458168600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3fa0ad4c,cb7ca6a2,1,0,23160,320,50,2667,0,47,-1,221
10115863693099400000,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,55b5aaa9,7801e8d9,0f2161f8,ba8bbbc1,3691c9e7,7abbbd5c,4,0,22789,320,50,2644,3,35,-1,23
1011593976103710000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9261e5fb,5a99f6be,1,0,22254,320,50,2545,0,431,-1,221
10116188579930500000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,217b6ed0,4ea23a13,1,0,22676,320,50,2616,0,35,-1,51
10116602507768600000,14103100,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0a8a201,de38939a,1,0,19771,320,50,2227,0,935,100079,48
10116675236156600000,14103100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9976436f,553f099b,1,0,17753,320,50,1993,2,1063,-1,33
10116812122551400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,737e5d8b,1,0,22676,320,50,2616,0,35,-1,51
10116926909974800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e563993c,a0f5f879,1,0,22104,320,50,2545,0,431,-1,221
10116927538968400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,74aa705e,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
10117014360299000000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8f2a29a2,ef726eae,1,0,22676,320,50,2616,0,35,-1,51
10117281541466900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,030b5e03,157463aa,5db079b5,1,2,18987,320,50,2158,3,291,-1,61
10117320362671800000,14103100,1012,1,c52338a7,c4e18dd6,dedf689d,ecad2386,7801e8d9,07d7df22,a99f214a,4a24a18c,a8735f2a,1,0,23723,320,50,2716,3,47,-1,23
10117335435691900000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b1f94b9,d34f4c90,1,0,17037,320,50,1934,2,39,-1,16
10117369616226000000,14103100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5bb56184,96a7c171,1,0,23722,320,50,2716,3,47,-1,23
10117371183708800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,86671fb3,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
10117499355556100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,af4a9787,0b188ab3,1,0,23160,320,50,2667,0,47,-1,221
10117533644856100000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,3bd9e8e7,1,0,22261,320,50,2545,0,431,-1,221
1011757329282600000,14103100,1005,0,2f19f7f2,7cfb8bd7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f0e991bd,a0f5f879,1,0,17239,320,50,1973,3,39,-1,23
10118065087803700000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5544241d,c9a7ccb1,1,0,17264,320,50,1872,3,39,-1,23
10118075302357400000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,02a260d2,5db079b5,1,2,23899,320,50,2740,0,163,100013,17
10118274621535100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,108d504b,d31a172e,1,2,23737,320,50,2676,0,299,100176,221
10118294260731500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,7e03c3a2,2ea4f8ba,1,0,19743,320,50,2264,3,425,100000,61
10118385337828100000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,43a30462,1,0,22676,320,50,2616,0,35,-1,51
10118747726121000000,14103100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2da67ccd,836d2439,1,0,20346,300,250,2331,2,39,-1,23
10119131111753700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,39fb6e33,d9b5648e,0f2161f8,a99f214a,2288714e,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
10119251092505700000,14103100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7e43558b,0eb711ec,1,0,8330,320,50,761,3,175,100075,23
10119277379909900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,72fbb97e,9801dcd7,1,3,24008,320,50,2749,0,43,100176,221
1011930491697690000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b5ba622d,81b42528,1,0,22261,320,50,2545,0,431,-1,221
10119367344606700000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ab8feee0,d787e91b,1,0,22676,320,50,2616,0,35,-1,51
10119427642103100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,cf5ffe58,e45c0c27,1,3,23221,320,50,2676,0,299,100177,221
10120105940122800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,664e462c,1ccc7835,1,2,23735,320,50,2676,0,299,100176,221
10120286059796200000,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,d282ac38,7801e8d9,0f2161f8,9bc1ad48,9046f96c,41c87f95,4,0,21273,320,50,2443,2,39,-1,23
10121266735688300000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a86ab34,27466962,1,0,22676,320,50,2616,0,35,-1,51
10121307827450000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,61dc0331,de78e760,90df9d44,1,0,4687,320,50,423,2,39,100148,32
10121407664954800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5c3308a0,7b75d3a6,1,0,23160,320,50,2667,0,47,-1,221
10121897666142300000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2898e9eb,1ccc7835,1,0,22676,320,50,2616,0,35,100084,51
10122048783532800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,ecb851b2,1,0,22257,320,50,2545,0,431,-1,221
10122108033844500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,dc412815,d6e0e6ff,1,2,23735,320,50,2676,0,299,100176,221
10122192989455400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,01ba17f5,44801bc1,1,0,22676,320,50,2616,0,35,-1,51
10122313904039900000,14103100,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,6f65a664,db39e9c4,7abbbd5c,4,3,16011,320,50,1769,0,673,-1,101
10122434688902700000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,74c7dc5f,2203a096,1,0,22676,320,50,2616,0,35,100083,51
10122521586768900000,14103100,1002,0,609ab969,4c151bcf,50e219e0,ecad2386,7801e8d9,07d7df22,535e5bf0,5a8c2eb4,c4a565e1,0,0,21789,320,50,2512,2,291,-1,52
10122822038861000000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a34de27f,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
10123011396973800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,de348559,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
10123014170896700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,29fb82e3,d837d3bd,ecb851b2,1,0,6560,320,50,571,2,39,-1,32
10123509593321700000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,55a6bf3d,6332421a,1,0,22676,320,50,2616,0,35,100083,51
10123819539078000000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dfc46b49,fce66524,1,0,23861,320,50,2735,2,35,100148,251
1012397768678510000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7af7ff4,d787e91b,1,0,22676,320,50,2616,0,35,-1,51
10123993484772600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,e8c28496,cb82c508,1,0,23866,320,50,2736,0,33,-1,246
10124217647774100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e8937587,d9b5648e,0f2161f8,a99f214a,0192a5a1,72a00661,1,0,20153,320,50,2307,3,163,100020,61
10124428462402100000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c9403ad2,ecb851b2,1,0,23160,320,50,2667,0,47,-1,221
10124474993022600000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ead37d24,c503c652,1,0,22676,320,50,2616,0,35,-1,51
10124779469419000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d687dfa2,1a95355a,1,0,23722,320,50,2716,3,47,100183,23
10124799580764900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,db9ca1cb,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
10124973533807900000,14103100,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,635be461,1f0bc64f,1,0,17037,320,50,1934,2,39,-1,16
1012500422201340000,14103100,1005,0,47753f16,9ece7167,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b5cd50d,1efdbca1,1,0,22196,320,50,2556,3,167,100200,23
10125023919729100000,14103100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b1dfb955,5.06E+09,1,0,19771,320,50,2227,0,935,100079,48
10125213874900700000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b8ba6100,f3776ac6,1,0,22254,320,50,2545,0,431,100084,221
10125223130575500000,14103100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,702482f3,8a4875bd,1,0,22936,320,50,2653,0,1071,-1,94
10125276399512300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7ed30f6c,13555279,1,0,23161,320,50,2667,0,47,-1,221
10125573278719900000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,24f6b932,1,0,22676,320,50,2616,0,35,-1,51
10125607371391200000,14103100,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8755a5f8,8bfcd3c6,1,0,20969,320,50,2372,0,813,-1,46
1012582764029200000,14103100,1005,0,f58d0bc8,7e3be6ba,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e7c49d65,5096d134,1,0,23899,320,50,2740,0,163,100013,17
10125863074844800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5d4c616d,8d96a23d,1,2,23161,320,50,2667,0,47,-1,221
10125999690371900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,2ae4a658,7c408d38,44801bc1,1,3,23221,320,50,2676,0,299,100177,221
10126042642215300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,0789b851,e9b8d8d7,1,0,23722,320,50,2716,3,47,-1,23
10126118483710900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,706c2b4f,816484ae,1,0,21611,320,50,2480,3,299,100111,61
10126219400366000000,14103100,1002,0,21beedfc,1028f62e,50e219e0,ecad2386,7801e8d9,07d7df22,2a27a48d,78968896,08ac11ab,0,0,23438,320,50,2684,2,1327,100188,52
10126757690338200000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
10127100658674000000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2cfd6895,987b276c,1,0,15705,320,50,1722,0,35,100084,79
10127134034565000000,14103100,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51967d75,d7fe30a4,1,0,19772,320,50,2227,0,935,100074,48
10127585995391600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,bcd33e19,2347f47a,fc6fa53d,a99f214a,f97c6603,f910cbcb,1,0,375,320,50,112,3,1319,-1,15
10127977077181600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,37a784e6,aad45b01,1,0,19743,320,50,2264,3,425,100000,61
10127978027031700000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f5ad917b,a5a2318d,1,3,24002,320,50,2749,0,43,100176,221
10128076718924600000,14103100,1002,0,85f751fd,c4e18dd6,50e219e0,c73fb408,7801e8d9,07d7df22,f5430b62,49887f46,08ac11ab,0,0,23861,320,50,2735,2,35,100148,251
10128344876583600000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06888dbe,a25f5408,1,0,22676,320,50,2616,0,35,100084,51
1012872917188390000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0810f4ad,a5bce124,1,0,22257,320,50,2545,0,431,100084,221
10129048073635900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,ec4ffa92,ad63ec9b,0f2161f8,936e92fb,b64b064d,35e87701,1,0,20980,320,50,2371,0,559,-1,46
10129340883738300000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b1b5750e,36d749e5,1,0,22676,320,50,2616,0,35,-1,51
10129670883023500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,fda3afea,d787e91b,1,2,23739,320,50,2676,0,299,-1,221
10129699351698000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,61276556,a5422632,88fbaa46,1,2,23996,320,50,2748,0,35,-1,79
10129730869039900000,14103100,1010,7,85f751fd,c4e18dd6,50e219e0,82cda4e7,7801e8d9,0f2161f8,9e2546bb,c28641a6,7abbbd5c,4,2,21792,480,320,2513,3,1059,-1,68
10130222408742800000,14103100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,82992a31,8571106b,1,0,17654,300,250,1994,2,39,-1,33
1013047771288440000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,d8945fc2,7ac6007f,1,2,22791,320,50,2644,3,35,-1,23
10130568350810900000,14103100,1002,0,60efd545,8a9459c0,50e219e0,ecad2386,7801e8d9,07d7df22,679881d4,7149be92,08ac11ab,0,0,22700,320,50,2624,0,35,100076,221
10131084190027300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,70d104f2,aa35da31,1,0,23160,320,50,2667,0,47,-1,221
10131186891880400000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
10131207196290800000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,12a6d94b,7dc3b26e,1,0,23160,320,50,2667,0,47,-1,221
1013127328910770000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8ed49048,711ee120,1,0,22104,320,50,2545,0,431,100084,221
10131385996668500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f402c707,62815026,1f0bc64f,1,0,18588,320,50,2104,3,1575,-1,171
10131472515259600000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,0f2161f8,7b4e01b6,2199c2f5,d6e0e6ff,1,0,23025,320,50,2659,2,35,100148,23
10131710743809700000,14103100,1005,0,11b0b28b,10989c88,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,518cddd4,1ccc7835,1,0,23015,320,50,2658,3,35,100148,23
10131885976084800000,14103100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2c2b1243,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
10132191712356500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,ec4ffa92,ad63ec9b,0f2161f8,936e92fb,d597c3b0,e3bb76b5,1,0,21611,320,50,2480,3,299,100111,61
10132198313917900000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,00c89931,1aa0e912,1,0,22676,320,50,2616,0,35,-1,51
10132410571891800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e3b079ed,c6263d8a,1,0,22676,320,50,2616,0,35,-1,51
10132535355467900000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,c103c2a8,8c7eac94,684581ce,1,0,22813,320,50,2647,2,39,100148,23
10132750799758100000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,87d2a8ba,d787e91b,1,0,22104,320,50,2545,0,431,100084,221
10133046208520100000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68e3a144,7abbbd5c,1,0,22815,320,50,2647,2,39,100148,23
10133156365695000000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,e37a7973,d17a0181,1,3,23222,320,50,2676,0,299,100176,221
10133433012243800000,14103100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,00c45eae,fbec56bc,1,0,22676,320,50,2616,0,35,-1,51
10133569989166300000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,62e084c5,7801e8d9,0f2161f8,7f27e2bb,5fe05da4,b4e612c1,1,0,21706,320,50,2498,3,41,100111,61
10133586522358000000,14103100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1727677,76dc4769,1,0,6558,320,50,571,2,39,-1,32
10133718168834400000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,4085d9ae,d9b5648e,0f2161f8,a99f214a,e3745069,aad45b01,1,0,20980,320,50,2371,0,559,100217,46
10133949374528500000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,dc921814,d9b5648e,0f2161f8,a99f214a,9c5cf59c,f4fffcd0,1,0,23866,320,50,2736,0,33,100170,246
1013413401179620000,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,21cbd43c,2319f641,1,2,23866,320,50,2736,0,33,100170,246
